anime_id,name,0,1,2,3
30709,Kamisama Hajimemashita: Kako-hen,0.0018114679857869436,0.0012399256044637321,0.009715994020926755,0.008902077151335312
6114,Rainbow: Nisha Rokubou no Shichinin,0.009336027311363479,0.09175449473031617,0.053064275037369206,0.10608308605341246
31240,Re:Zero kara Hajimeru Isekai Seikatsu,0.012192572981258273,0.03595784252944823,0.2608370702541106,0.2900593471810089
4565,Tengen Toppa Gurren Lagann Movie: Lagann-hen,0.009893402076220999,0.11469311841289523,0.05082212257100149,0.0879080118694362
5300,Zoku Natsume Yuujinchou,0.014143384658259598,0.18350898946063235,0.07847533632286996,0.10756676557863501
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,0.09635616247474396,0.2523248605083695,0.4289985052316891,0.4732937685459941
24415,Kuroko no Basket 3rd Season,0.016442555563296872,0.02417854928704278,0.14947683109118087,0.21810089020771514
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,0.022504006131122415,0.07563546187228766,0.20926756352765322,0.29636498516320475
10408,Hotarubi no Mori e,0.03190970528809308,0.11283323000619963,0.11509715994020926,0.23664688427299704
28171,Shokugeki no Souma,0.02173761582944332,0.04835709857408556,0.351270553064275,0.34198813056379823
21899,Gintama: Yorinuki Gintama-san on Theater 2D,0.0004877029192503309,0.0018598884066955983,0.009715994020926755,0.009643916913946587
26055,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,0.007594231171183725,0.030998140111593304,0.045590433482810166,0.1476261127596439
7472,Gintama Movie: Shinyaku Benizakura-hen,0.006758169023897443,0.05703657780533168,0.043348281016442454,0.06083086053412463
777,Hellsing Ultimate,0.040758029680206226,0.1605703657780533,0.18011958146487295,0.21068249258160238
22535,Kiseijuu: Sei no Kakuritsu,0.04312687243085069,0.06881587104773713,0.35949177877429,0.49962908011869434
28735,Shouwa Genroku Rakugo Shinjuu,0.0011147495297150422,0.014879107253564786,0.02391629297458894,0.06416913946587537
12431,Uchuu Kyoudai,0.0014631087577509929,0.027898326100433975,0.026905829596412557,0.04191394658753709
28805,Bakemono no Ko,0.003135233052323556,0.023558586484810913,0.04783258594917788,0.09495548961424333
578,Hotaru no Haka,0.03783181216470424,0.2610043397396156,0.03886397608370702,0.17321958456973294
16894,Kuroko no Basket 2nd Season,0.04507768410785202,0.06261624302541847,0.2563527653213752,0.3034124629080119
5028,Major S5,0.003135233052323556,0.04773713577185369,0.0343796711509716,0.02336795252225519
801,Ghost in the Shell: Stand Alone Complex 2nd GIG,0.014422072040688358,0.22566646001239926,0.03662182361733931,0.06899109792284866
5205,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),0.005782763185396781,0.20086794792312462,0.06576980568011959,0.129080118694362
17389,Kingdom 2nd Season,0.002508186441858845,0.016119032858028518,0.044095665171898356,0.025222551928783383
170,Slam Dunk,0.011147495297150421,0.07005579665220087,0.053811659192825115,0.05007418397626113
10162,Usagi Drop,0.018950742005155716,0.20520768753874769,0.16068759342301944,0.2088278931750742
18617,Girls und Panzer der Film,0.0011844213753222322,0.009299442033477991,0.023168908819133034,0.017804154302670624
32182,Mob Psycho 100,0.005782763185396781,0.026658400495970243,0.10014947683109118,0.1913946587537092
877,Nana,0.038110499547133005,0.23000619962802232,0.04708520179372197,0.09347181008902077
2251,Baccano!,0.04361457535010103,0.375077495350279,0.11509715994020926,0.314540059347181
24687,Mushishi Zoku Shou: Odoro no Michi,0.0013237650665366126,0.024798512089274645,0.016442451420029897,0.06528189910979229
16498,Shingeki no Kyojin,0.2443391625444158,0.27898326100433973,0.6973094170403588,0.7429525222551929
10030,Bakuman. 2nd Season,0.02159827213822894,0.11035337879727217,0.17787742899850523,0.19844213649851633
5941,Cross Game,0.003135233052323556,0.07563546187228766,0.0343796711509716,0.03338278931750742
30346,Doukyuusei (Movie),0.0018114679857869436,0.0024798512089274642,0.005979073243647235,0.02225519287833828
3784,Evangelion: 2.0 You Can (Not) Advance,0.03093429944959242,0.2634841909485431,0.08146487294469357,0.22700296735905046
13125,Shinsekai yori,0.018602382777119765,0.09361438313701177,0.12630792227204785,0.26224035608308605
12029,Uchuu Senkan Yamato 2199,0.0018114679857869436,0.02727836329820211,0.02092675635276532,0.034866468842729974
14397,Chihayafuru 2,0.007803246708005295,0.06199628022318661,0.08295964125560538,0.09977744807121662
10087,Fate/Zero,0.05733992893471748,0.2231866088034718,0.3692077727952167,0.49369436201780414
14719,JoJo no Kimyou na Bouken (TV),0.021667943983836133,0.06819590824550527,0.07324364723467862,0.2195845697329377
9756,Mahou Shoujo Madoka★Magica,0.09447502264334982,0.3019218846869188,0.2533632286995516,0.46142433234421365
10165,Nichijou,0.023688427506444645,0.13391196528208307,0.12929745889387145,0.16728486646884272
13601,Psycho-Pass,0.061032536751898556,0.17606943583384996,0.3109118086696562,0.5474777448071216
22789,Barakamon,0.017069602173761585,0.07439553626782393,0.20179372197309417,0.32270029673590506
30230,Diamond no Ace: Second Season,0.0013237650665366126,0.006819590824550527,0.033632286995515695,0.03894658753709199
18115,Magi: The Kingdom of Magic,0.029958893611091757,0.050216986980781156,0.296711509715994,0.26409495548961426
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,0.017487633247404724,0.04525728456292622,0.07772795216741404,0.21810089020771514
11917,Major: World Series,0.0011147495297150422,0.013019218846869188,0.023168908819133034,0.014465875370919881
205,Samurai Champloo,0.07315543788754963,0.4804711717296962,0.1352765321375187,0.27522255192878337
32282,Shokugeki no Souma: Ni no Sara,0.00543440395736083,0.021078735275883446,0.16666666666666666,0.16060830860534125
6594,Katanagatari,0.009823730230613809,0.1717296962182269,0.13228699551569506,0.163946587537092
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,0.01038110499547133,0.04587724736515809,0.05605381165919283,0.12537091988130564
7655,Major S6,0.0018811398313941336,0.03967761934283943,0.035127055306427506,0.02040059347181009
2246,Mononoke,0.006200794259039922,0.09733415995040298,0.008221225710014948,0.03894658753709199
25835,Shirobako,0.0033442485891451265,0.034097954122752634,0.07399103139013453,0.12351632047477745
2921,Ashita no Joe 2,0.0006270466104647113,0.0043397396156230625,0.0007473841554559044,0.001483679525222552
136,Hunter x Hunter,0.026196613948303492,0.15251084934903905,0.09790732436472346,0.08419881305637983
30503,Noragami Aragoto,0.017139274019368773,0.027898326100433975,0.2645739910313901,0.3141691394658754
12531,Sakamichi no Apollon,0.013795025430223647,0.12895226286422815,0.06651718983557549,0.16060830860534125
523,Tonari no Totoro,0.07148331359297708,0.3174209547427154,0.06950672645739911,0.2600148367952522
467,Ghost in the Shell: Stand Alone Complex,0.02480317703615969,0.30564166150030997,0.053811659192825115,0.10014836795252226
572,Kaze no Tani no Nausicaä,0.027241691632411344,0.2665840049597024,0.026905829596412557,0.14910979228486648
19815,No Game No Life,0.10151187904967603,0.12523248605083695,0.7331838565022422,0.5545252225519288
2559,Romeo no Aoi Sora,0.0012540932209294225,0.008059516429014259,0.0037369207772795215,0.010014836795252226
392,Yuu☆Yuu☆Hakusho,0.039643280150491185,0.19156850588964663,0.11061285500747384,0.1016320474777448
486,Kino no Tabi: The Beautiful World,0.007315543788754964,0.14383137011779293,0.013452914798206279,0.05304154302670623
11771,Kuroko no Basket,0.0713439699017627,0.10849349039057657,0.3086696562032885,0.3323442136498516
1698,Nodame Cantabile,0.017557305093011913,0.28580285182889026,0.07174887892376682,0.09013353115727003
5341,Ookami to Koushinryou II,0.02717201978680415,0.2864228146311221,0.2428998505231689,0.18545994065281898
25781,Shingeki no Kyojin: Kuinaki Sentaku,0.0073852156343621545,0.014879107253564786,0.05680119581464873,0.10459940652818991
10863,Steins;Gate: Oukoubakko no Poriomania,0.023131052741587124,0.10477371357718537,0.1898355754857997,0.2663204747774481
28701,Fate/stay night: Unlimited Blade Works 2nd Season,0.012680275900508605,0.05083694978301302,0.21674140508221226,0.3108308605341246
5420,Kemono no Souja Erin,0.0013237650665366126,0.037197768133911964,0.007473841554559043,0.012611275964391691
9260,Kizumonogatari I: Tekketsu-hen,0.0006270466104647113,0.008679479231246125,0.032137518684603884,0.05823442136498516
32,Neon Genesis Evangelion: The End of Evangelion,0.04159409182749251,0.337879727216367,0.07399103139013453,0.23479228486646883
4224,Toradora!,0.13460600571309134,0.5282083075015499,0.64050822122571,0.47440652818991097
2236,Toki wo Kakeru Shoujo,0.0522538842053926,0.45815251084934905,0.1203288490284006,0.31305637982195844
2685,Tsubasa: Tokyo Revelations,0.011217167142757611,0.15375077495350278,0.042600896860986545,0.02596439169139466
31181,Owarimonogatari,0.0018114679857869436,0.01735895846249225,0.08669656203288491,0.12203264094955489
45,Rurouni Kenshin: Meiji Kenkaku Romantan,0.04180310736431408,0.2851828890266584,0.08819133034379671,0.08568249258160238
2418,Stranger: Mukou Hadan,0.018114679857869433,0.21078735275883448,0.05455904334828102,0.13427299703264095
1365,Detective Conan Movie 06: The Phantom of Baker Street,0.006618825332683063,0.037197768133911964,0.021674140508221227,0.024480712166172106
22297,Fate/stay night: Unlimited Blade Works,0.019995819689263568,0.07067575945443273,0.27204783258594917,0.37129080118694363
627,Major S1,0.0039016233540026474,0.07005579665220087,0.03736920777279522,0.030415430267062313
23755,Nanatsu no Taizai,0.02738103532362572,0.041537507749535026,0.35575485799701045,0.297106824925816
4081,Natsume Yuujinchou,0.02090155368215704,0.22070675759454433,0.09417040358744394,0.13427299703264095
4155,One Piece Film: Strong World,0.018741726468334146,0.10043397396156231,0.07772795216741404,0.10089020771513353
1889,Higurashi no Naku Koro ni Kai,0.04354490350449383,0.34035957842529446,0.15844544095665172,0.15281899109792285
137,Hunter x Hunter OVA,0.008499965164077196,0.10477371357718537,0.042600896860986545,0.03820474777448071
139,Hunter x Hunter: Greed Island Final,0.01052044868668571,0.10105393676379418,0.045590433482810166,0.04228486646884273
23317,Kuroshitsuji: Book of Murder,0.005364732111753641,0.006819590824550527,0.02466367713004484,0.04747774480712166
558,Major S2,0.0039016233540026474,0.06633601983880967,0.035127055306427506,0.027077151335311574
5040,One Outs,0.008708980700898766,0.12027278363298202,0.0515695067264574,0.07047477744807122
57,Beck,0.022922037204765554,0.2709237445753255,0.059790732436472344,0.07937685459940653
33,Berserk,0.03114331498641399,0.26038437693738375,0.07698056801195814,0.13538575667655786
5,Cowboy Bebop: Tengoku no Tobira,0.027590050860447295,0.30750154990700557,0.04484304932735426,0.12870919881305637
1842,Major S3,0.0039016233540026474,0.06323620582765034,0.03288490284005979,0.02596439169139466
6336,Mobile Suit Gundam Unicorn,0.002717201978680415,0.029758214507129573,0.017937219730941704,0.02188427299703264
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,0.0016721242945725633,0.016738995660260384,0.021674140508221227,0.032640949554896145
1210,NHK ni Youkoso!,0.03720476555423953,0.3899566026038438,0.1352765321375187,0.211053412462908
338,Rose of Versailles,0.003065561206716366,0.024798512089274645,0.0037369207772795215,0.011869436201780416
13759,Sakurasou no Pet na Kanojo,0.060335818295826654,0.08741475511469311,0.609118086696562,0.2952522255192878
6547,Angel Beats!,0.17815090921758517,0.38189708617482954,0.7227204783258595,0.5025964391691394
5081,Bakemonogatari,0.05706124155228872,0.3725976441413515,0.4484304932735426,0.40541543026706234
264,Hajime no Ippo: Champion Road,0.006758169023897443,0.10911345319280844,0.04484304932735426,0.0448813056379822
12859,One Piece Film: Z,0.01957778861562043,0.03967761934283943,0.07548579970104634,0.09866468842729971
853,Ouran Koukou Host Club,0.13586009893402076,0.47303161810291383,0.1726457399103139,0.22032640949554896
5460,Detective Conan Movie 13: The Raven Chaser,0.0040409670452170275,0.02417854928704278,0.01868460388639761,0.01817507418397626
6746,Durarara!!,0.09015536821570404,0.38499690018598887,0.3303437967115097,0.4758902077151335
5690,Nodame Cantabile Finale,0.006618825332683063,0.15623062616243025,0.04633781763826607,0.06416913946587537
329,Planetes,0.007106528251933393,0.13949163050216987,0.0171898355754858,0.05304154302670623
34240,Shelter,0.002647530133073225,0.009299442033477991,0.03811659192825112,0.08048961424332345
513,Tenkuu no Shiro Laputa,0.03058594022155647,0.2467451952882827,0.04035874439461883,0.14836795252225518
6945,Gintama: Shiroyasha Koutan,0.0027868738242876052,0.052076875387476754,0.0171898355754858,0.026706231454005934
1142,Hachimitsu to Clover II,0.007594231171183725,0.17668939863608182,0.026158445440956652,0.03635014836795252
6811,InuYasha: Kanketsu-hen,0.018463039085905384,0.09733415995040298,0.08221225710014948,0.05007418397626113
16664,Kaguya-hime no Monogatari,0.002717201978680415,0.021078735275883446,0.005979073243647235,0.04154302670623145
1604,Katekyo Hitman Reborn!,0.034417891729951924,0.09795412275263485,0.1905829596412556,0.10497032640949555
22145,Kuroshitsuji: Book of Circus,0.016651571100118442,0.02045877247365158,0.07100149476831091,0.11127596439169139
2966,Ookami to Koushinryou,0.043684247195708216,0.4228146311221327,0.2944693572496263,0.2247774480712166
31964,Boku no Hero Academia,0.011774541907615134,0.026658400495970243,0.20328849028400597,0.2707715133531157
19363,Gin no Saji 2nd Season,0.00543440395736083,0.04587724736515809,0.09641255605381166,0.1064540059347181
18195,Little Busters!: Refrain,0.0073852156343621545,0.021078735275883446,0.1696562032884903,0.06787833827893175
9890,Major: Message,0.0007663903016790915,0.021078735275883446,0.020179372197309416,0.01298219584569733
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,0.004668013655681739,0.02169869807811531,0.02391629297458894,0.020771513353115726
9863,SKET Dance,0.006897512715111824,0.0347179169249845,0.08146487294469357,0.04970326409495549
7674,Bakuman.,0.029819549919877376,0.1773093614383137,0.21674140508221226,0.2247774480712166
11843,Danshi Koukousei no Nichijou,0.03156134606005713,0.13763174209547427,0.23916292974588937,0.21068249258160238
16782,Kotonoha no Niwa,0.023131052741587124,0.09795412275263485,0.15396113602391628,0.2551928783382789
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,0.0022294990594300844,0.0049597024178549285,0.07025411061285501,0.06565281899109793
3226,Major S4,0.0034835922803595066,0.05827650340979541,0.035127055306427506,0.02410979228486647
21557,Omoide no Marnie,0.00515571657493207,0.022938623682579044,0.012705530642750373,0.05897626112759644
31715,Working!!!: Lord of the Takanashi,0.0007663903016790915,0.019218846869187848,0.052316890881913304,0.03968842729970327
43,Ghost in the Shell,0.034766250957987875,0.3508989460632362,0.06352765321375187,0.16468842729970326
9617,K-On! Movie,0.019020413850762908,0.07935523868567886,0.13602391629297458,0.11646884272997032
31051,Kuroko no Basket: Saikou no Present Desu,0.0009057339928934718,0.0018598884066955983,0.008968609865470852,0.02559347181008902
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,0.0011147495297150422,0.021078735275883446,0.011210762331838564,0.00556379821958457
1033,Sennen Joyuu,0.00543440395736083,0.09919404835709858,0.004484304932735426,0.051557863501483676
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,0.0007663903016790915,0.0030998140111593306,0.020179372197309416,0.035979228486646884
3091,xxxHOLiC Kei,0.01045077684107852,0.1959082455052697,0.03961136023916293,0.0322700296735905
12115,Berserk: Ougon Jidai-hen III - Kourin,0.008848324392113147,0.053316800991940486,0.042600896860986545,0.10014836795252226
28223,Death Parade,0.03190970528809308,0.07191568505889646,0.2600896860986547,0.46402077151335314
121,Fullmetal Alchemist,0.16073294781578765,0.6497210167389956,0.32062780269058294,0.3264094955489614
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,0.009196683620149098,0.1277123372597644,0.03288490284005979,0.07900593471810088
138,Hunter x Hunter: Greed Island,0.010729464223507281,0.10105393676379418,0.045590433482810166,0.043397626112759644
6675,Redline,0.011635198216400753,0.1314321140731556,0.053811659192825115,0.14540059347181009
10800,Chihayafuru,0.013098306974151746,0.10353378797272164,0.08968609865470852,0.12129080118694362
32005,Detective Conan Movie 20: The Darkest Nightmare,0.00013934369121438027,0.0012399256044637321,0.0029895366218236174,0.00185459940652819
813,Dragon Ball Z,0.10861840730160942,0.30998140111593303,0.28774289985052315,0.20252225519287834
27821,Fate/stay night: Unlimited Blade Works - Prologue,0.008290949627255626,0.05579665220086795,0.13602391629297458,0.23182492581602374
28725,Kokoro ga Sakebitagatterunda.,0.001532780603358183,0.010539367637941723,0.032137518684603884,0.04970326409495549
585,Mimi wo Sumaseba,0.016372883717689683,0.15189088654680719,0.02242152466367713,0.08864985163204747
16067,Nagi no Asukara,0.0204835226085139,0.04277743335399876,0.257847533632287,0.18397626112759644
30,Neon Genesis Evangelion,0.08917996237720337,0.541847489150651,0.1517189835575486,0.3427299703264095
31490,One Piece Film: Gold,0.00027868738242876054,0.0,0.0007473841554559044,0.0033382789317507417
759,Tokyo Godfathers,0.011008151605936042,0.14693118412895226,0.014200298953662182,0.0849406528189911
6,Trigun,0.05399568034557235,0.4048357098574086,0.12855007473841554,0.15578635014836795
6864,xxxHOLiC Rou,0.0028565456698947957,0.07005579665220087,0.02466367713004484,0.016320474777448073
9735,Gintama: Shinyaku Benizakura-hen,0.0013237650665366126,0.011159330440173589,0.007473841554559043,0.010756676557863502
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,0.011217167142757611,0.04959702417854929,0.06352765321375187,0.12129080118694362
11123,Sekaiichi Hatsukoi 2,0.023131052741587124,0.03595784252944823,0.025411061285500747,0.05304154302670623
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,0.011286838988364802,0.03905765654060756,0.336322869955157,0.22922848664688428
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,0.00034835922803595065,0.0043397396156230625,0.03139013452914798,0.0293026706231454
962,Aria The Natural,0.0014631087577509929,0.08121512709237445,0.008221225710014948,0.015207715133531157
1519,Black Lagoon: The Second Barrage,0.037692468473489865,0.4209547427154371,0.16890881913303438,0.1739614243323442
2167,Clannad,0.12304047934229778,0.49659020458772474,0.5007473841554559,0.33642433234421365
16706,Kami nomi zo Shiru Sekai: Megami-hen,0.017975336166655056,0.04773713577185369,0.42152466367713004,0.14428783382789317
5681,Summer Wars,0.034069532501915974,0.29138251704897705,0.14349775784753363,0.24814540059347182
3901,Baccano! Specials,0.014631087577509928,0.20830750154990701,0.05680119581464873,0.14577151335311572
6467,Detective Conan Movie 14: The Lost Ship in the Sky,0.0033442485891451265,0.018598884066955982,0.01868460388639761,0.017433234421364987
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,0.005364732111753641,0.07377557346559206,0.029895366218236172,0.061943620178041545
22507,Initial D Final Stage,0.0022991709050372744,0.012399256044637322,0.017937219730941704,0.014094955489614243
3701,Kaiba,0.0034835922803595066,0.05517668939863608,0.005979073243647235,0.028931750741839762
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,0.002577858287466035,0.007439553626782393,0.021674140508221227,0.021142433234421366
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,0.01686058663694001,0.10043397396156231,0.026905829596412557,0.03152818991097923
265,Hajime no Ippo: Mashiba vs. Kimura,0.005713091339789591,0.09361438313701177,0.03139013452914798,0.04080118694362018
25681,Kamisama Hajimemashita◎,0.01031143314986414,0.014879107253564786,0.05829596412556054,0.06750741839762611
4722,Skip Beat!,0.0303769246847349,0.19652820830750156,0.07249626307922272,0.061201780415430264
24277,Yowamushi Pedal: Grande Road,0.002717201978680415,0.012399256044637322,0.045590433482810166,0.07010385756676558
239,Gankutsuou,0.008012262244826866,0.1332920024798512,0.009715994020926755,0.04747774480712166
512,Majo no Takkyuubin,0.03448756357555911,0.2287662740235586,0.033632286995515695,0.142433234421365
4477,Nodame Cantabile: Paris-hen,0.009057339928934717,0.20396776193428395,0.0515695067264574,0.06157270029673591
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,0.004458998118860169,0.019838809671419714,0.03139013452914798,0.030786350148367954
31174,Osomatsu-san,0.0018811398313941336,0.010539367637941723,0.01195814648729447,0.04080118694362018
23327,Space☆Dandy 2nd Season,0.0033442485891451265,0.02727836329820211,0.03587443946188341,0.08345697329376854
5365,Tsumiki no Ie,0.004877029192503309,0.08803471791692498,0.007473841554559043,0.05304154302670623
3702,Detroit Metal City,0.016790914791332823,0.2486050836949783,0.04708520179372197,0.0712166172106825
3167,Eve no Jikan,0.006827840869504633,0.18288902665840048,0.043348281016442454,0.064540059347181
7465,Eve no Jikan (Movie),0.0034835922803595066,0.08369497830130192,0.042600896860986545,0.06528189910979229
7054,Kaichou wa Maid-sama!,0.0854176827144151,0.20706757594544328,0.4469357249626308,0.19473293768545993
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,0.005504075802968021,0.04401735895846249,0.01868460388639761,0.013353115727002967
23283,Zankyou no Terror,0.03386051696509441,0.06261624302541847,0.2533632286995516,0.45252225519287836
2025,Darker than Black: Kuro no Keiyakusha,0.06660628440047377,0.49101053936763794,0.29970104633781763,0.2596439169139466
1364,Detective Conan Movie 05: Countdown to Heaven,0.005782763185396781,0.03347799132052077,0.020179372197309416,0.020771513353115726
18689,Diamond no Ace,0.0034835922803595066,0.014879107253564786,0.05605381165919283,0.06416913946587537
22043,Fairy Tail (2014),0.008917996237720337,0.011779293242405457,0.12406576980568013,0.06862017804154302
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,0.01038110499547133,0.037197768133911964,0.05605381165919283,0.16060830860534125
1453,Maison Ikkoku,0.0013237650665366126,0.027898326100433975,0.0014947683109118087,0.004451038575667656
23623,Non Non Biyori Repeat,0.0022991709050372744,0.02417854928704278,0.05680119581464873,0.061943620178041545
1559,Shijou Saikyou no Deshi Kenichi,0.023688427506444645,0.16924984500929943,0.17040358744394618,0.04896142433234421
1382,Yuusha-Ou GaoGaiGar Final,0.00034835922803595065,0.013639181649101054,0.0,0.001483679525222552
23289,Gekkan Shoujo Nozaki-kun,0.03100397129519961,0.07873527588344699,0.28699551569506726,0.35311572700296734
18,Initial D Fourth Stage,0.006061450567825541,0.07439553626782393,0.033632286995515695,0.02596439169139466
4814,Junjou Romantica 2,0.03372117327388002,0.08927464352138871,0.026158445440956652,0.04710682492581603
16662,Kaze Tachinu,0.007872918553612485,0.04959702417854929,0.02092675635276532,0.1064540059347181
12031,Kingdom,0.002508186441858845,0.019218846869187848,0.04783258594917788,0.024480712166172106
8129,Kuragehime,0.019159757541977285,0.1444513329200248,0.028400597907324365,0.07640949554896143
